Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year,Data Value Normalized
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Annual Average 2009,12/01/2008,25.5,2009.0,0.06004238285848835
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Annual Average 2011,12/01/2010,24.0,2011.0,0.05651047798445962
Ozone (O3),Mean,ppb,UHF42,204.0,East New York,Summer 2019,06/01/2019,32.6,2019.0,0.07676006592889098
Ozone (O3),Mean,ppb,UHF42,204.0,East New York,Summer 2015,06/01/2015,32.6,2015.0,0.07676006592889098
Ozone (O3),Mean,ppb,Borough,5.0,Staten Island,Summer 2015,06/01/2015,32.6,2015.0,0.07676006592889098
Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Annual Average 2020,01/01/2020,11.6,2020.0,0.027313397692488816
Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Annual Average 2020,01/01/2020,16.2,2020.0,0.038144572639510245
Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Summer 2015,06/01/2015,8.9,2015.0,0.02095596891923711
Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Summer 2015,06/01/2015,13.9,2015.0,0.03272898516599953
Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter 2015-16,12/01/2015,18.1,2015.0,0.042618318813279966
Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2011,12/01/2010,24.2,2011.0,0.05698139863433011
Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2009,12/01/2008,26.7,2009.0,0.06286790675771133
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2014,06/01/2014,20.9,2014.0,0.049211207911466916
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2020,01/01/2020,19.6,2020.0,0.04615022368730869
Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Winter 2012-13,12/01/2012,22.1,2012.0,0.05203673181068991
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Winter 2012-13,12/01/2012,26.0,2012.0,0.06121968448316459
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Annual Average 2010,12/01/2009,24.0,2010.0,0.05651047798445962
Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Winter 2009-10,12/01/2009,24.8,2009.0,0.05839416058394161
Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Summer 2017,06/01/2017,13.9,2017.0,0.03272898516599953
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2017,06/01/2017,20.0,2017.0,0.04709206498704968
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2018,06/01/2018,18.4,2018.0,0.0433246997880857
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Winter 2016-17,12/01/2016,28.6,2016.0,0.06734165293148105
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Winter 2009-10,12/01/2009,27.6,2009.0,0.06498704968212857
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Winter 2011-12,12/01/2011,24.4,2011.0,0.05745231928420061
Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Annual Average 2015,01/01/2015,25.2,2015.0,0.0593360018836826
Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Annual Average 2020,01/01/2020,20.5,2020.0,0.04826936661172593
Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Summer 2014,06/01/2014,22.1,2014.0,0.05203673181068991
Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Annual Average 2015,01/01/2015,18.6,2015.0,0.043795620437956206
Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Annual Average 2010,12/01/2009,30.6,2010.0,0.07205085943018602
Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Summer 2015,06/01/2015,21.3,2015.0,0.05015304921120792
Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Summer 2015,06/01/2015,20.8,2015.0,0.04897574758653167
Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Winter 2020-21,12/01/2020,23.7,2020.0,0.05580409700965387
Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Summer 2016,06/01/2016,22.8,2016.0,0.053684954085236644
Nitrogen dioxide (NO2),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Winter 2020-21,12/01/2020,21.5,2020.0,0.05062396986107841
Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Summer 2010,06/01/2010,16.9,2010.0,0.03979279491405698
Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Summer 2014,06/01/2014,12.5,2014.0,0.02943254061690605
Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Winter 2018-19,12/01/2018,27.4,2018.0,0.06451612903225806
Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Annual Average 2020,01/01/2020,21.3,2020.0,0.05015304921120792
Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2015,01/01/2015,16.9,2015.0,0.03979279491405698
Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2014,06/01/2014,24.0,2014.0,0.05651047798445962
Nitrogen dioxide (NO2),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2019-20,12/01/2019,29.0,2019.0,0.06828349423122204
Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Winter 2009-10,12/01/2009,26.4,2009.0,0.062161525782905576
Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Winter 2011-12,12/01/2011,25.3,2011.0,0.05957146220861785
Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Winter 2016-17,12/01/2016,26.5,2016.0,0.06239698610784083
Nitrogen dioxide (NO2),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2014,12/01/2013,23.4,2014.0,0.05509771603484813
Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Annual Average 2020,01/01/2020,19.1,2020.0,0.04497292206263245
Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2019,06/01/2019,22.5,2019.0,0.052978573110430895
Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Summer 2015,06/01/2015,12.5,2015.0,0.02943254061690605
Ozone (O3),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2015,06/01/2015,30.8,2015.0,0.07252178008005651
Ozone (O3),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2015,06/01/2015,31.0,2015.0,0.07299270072992702
Ozone (O3),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2019,06/01/2019,27.9,2019.0,0.06569343065693431
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2014,06/01/2014,9.9,2014.0,0.023310572168589595
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2018-19,12/01/2018,7.9,2018.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),Annual Average 2009,12/01/2008,11.6,2009.0,0.027313397692488816
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Annual Average 2020,01/01/2020,8.5,2020.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,12.2,2012.0,0.028726159642100305
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2018,06/01/2018,14.5,2018.0,0.03414174711561102
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2017,06/01/2017,14.2,2017.0,0.03343536614080527
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Winter 2018-19,12/01/2018,25.3,2018.0,0.05957146220861785
Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),Winter 2012-13,12/01/2012,25.3,2012.0,0.05957146220861785
Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2012-13,12/01/2012,25.8,2012.0,0.06074876383329409
Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2010,12/01/2009,23.8,2010.0,0.056039557334589124
Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2019,06/01/2019,13.1,2019.0,0.030845302566517543
Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2019-20,12/01/2019,17.5,2019.0,0.041205556863668474
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2015,06/01/2015,19.8,2015.0,0.04662114433717919
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Winter 2019-20,12/01/2019,28.2,2019.0,0.06639981163174005
Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2019,06/01/2019,18.9,2019.0,0.04450200141276195
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2009,12/01/2008,11.1,2009.0,0.026136096067812573
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2011,12/01/2010,10.9,2011.0,0.02566517541794208
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2011,12/01/2010,11.5,2011.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Annual Average 2011,12/01/2010,9.4,2011.0,0.022133270543913352
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2020,01/01/2020,6.4,2020.0,0.0150694607958559
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Annual Average 2010,12/01/2009,9.8,2010.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2018-19,12/01/2018,6.3,2018.0,0.01483400047092065
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Summer 2014,06/01/2014,9.8,2014.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2012-13,12/01/2012,10.8,2012.0,0.02542971509300683
Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2012-13,12/01/2012,11.7,2012.0,0.027548858017424065
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2010,12/01/2009,11.0,2010.0,0.025900635742877327
Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2011-12,12/01/2011,10.4,2011.0,0.024487873793265835
Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2014,12/01/2013,9.5,2014.0,0.0223687308688486
Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2018,06/01/2018,8.8,2018.0,0.020720508594301863
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2014,12/01/2013,9.7,2014.0,0.022839651518719094
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2016-17,12/01/2016,8.4,2016.0,0.01977866729456087
Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2014,12/01/2013,7.7,2014.0,0.018130445020014128
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2020,01/01/2020,6.5,2020.0,0.015304921120791147
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Summer 2019,06/01/2019,8.6,2019.0,0.020249587944431362
Annual vehicle miles traveled,Million miles,per square mile,Borough,5.0,Staten Island,2005,01/01/2005,20.8,2005.0,0.04897574758653167
Annual vehicle miles traveled,Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2005,01/01/2005,66.4,2005.0,0.15634565575700496
Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2015,06/01/2015,18.6,2015.0,0.043795620437956206
Ozone (O3),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,31.8,2019.0,0.074876383329409
Ozone (O3),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2015,06/01/2015,30.5,2015.0,0.07181539910525077
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2015,01/01/2015,8.2,2015.0,0.019307746644690368
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2011,12/01/2010,11.2,2011.0,0.02637155639274782
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2009,12/01/2008,11.7,2009.0,0.027548858017424065
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2014,06/01/2014,9.2,2014.0,0.02166234989404285
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2020,01/01/2020,6.4,2020.0,0.0150694607958559
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2009,12/01/2008,9.8,2009.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Summer 2014,06/01/2014,8.2,2014.0,0.019307746644690368
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2018-19,12/01/2018,7.8,2018.0,0.018365905344949376
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2010-11,12/01/2010,12.8,2010.0,0.0301389215917118
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2009,06/01/2009,10.8,2009.0,0.02542971509300683
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2013,12/01/2012,8.6,2013.0,0.020249587944431362
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2017,01/01/2017,7.4,2017.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Winter 2014-15,12/01/2014,8.4,2014.0,0.01977866729456087
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2020,01/01/2020,6.2,2020.0,0.014598540145985403
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2015,01/01/2015,9.4,2015.0,0.022133270543913352
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2018-19,12/01/2018,7.5,2018.0,0.01765952437014363
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2019,06/01/2019,8.3,2019.0,0.01954320696962562
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2019,06/01/2019,8.1,2019.0,0.019072286319755122
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Winter 2012-13,12/01/2012,9.9,2012.0,0.023310572168589595
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2014,12/01/2013,9.1,2014.0,0.021426889569107606
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2018,06/01/2018,8.5,2018.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2009-10,12/01/2009,10.0,2009.0,0.02354603249352484
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2011-12,12/01/2011,8.8,2011.0,0.020720508594301863
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2014,12/01/2013,8.7,2014.0,0.02048504826936661
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2009,12/01/2008,10.6,2009.0,0.024958794443136333
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2015,01/01/2015,8.0,2015.0,0.018836825994819874
Annual vehicle miles traveled,Million miles,per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2005,01/01/2005,73.4,2005.0,0.17282787850247236
Annual vehicle miles traveled,Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2010,01/01/2010,16.9,2010.0,0.03979279491405698
Annual vehicle miles traveled,Million miles,per square mile,UHF42,204.0,East New York,2010,01/01/2010,47.5,2010.0,0.111843654344243
Annual vehicle miles traveled,Million miles,per square mile,UHF42,104.0,Pelham - Throgs Neck,2010,01/01/2010,59.7,2010.0,0.1405698139863433
Annual vehicle miles traveled,Million miles,per square mile,CD,107.0,Upper West Side (CD7),2010,01/01/2010,127.1,2010.0,0.2992700729927007
Annual vehicle miles traveled,Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2019,01/01/2019,15.1,2019.0,0.03555450906522251
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2013-14,12/01/2013,13.8,2013.0,0.032493524841064284
Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2017-18,12/01/2017,7.0,2017.0,0.01648222274546739
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2019,01/01/2019,7.4,2019.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2022,01/01/2022,6.1,2022.0,0.014363079821050152
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2018,01/01/2018,6.4,2018.0,0.0150694607958559
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2015-16,12/01/2015,6.9,2015.0,0.016246762420532142
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2016,06/01/2016,7.1,2016.0,0.016717683070402636
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2017-18,12/01/2017,7.5,2017.0,0.01765952437014363
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2021-22,12/01/2021,6.8,2021.0,0.016011302095596893
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2010,06/01/2010,11.0,2010.0,0.025900635742877327
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2015,01/01/2015,7.9,2015.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2020,01/01/2020,5.8,2020.0,0.013656698846244408
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2021,01/01/2021,6.2,2021.0,0.014598540145985403
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2017,01/01/2017,6.8,2017.0,0.016011302095596893
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Winter 2010-11,12/01/2010,13.5,2010.0,0.031787143866258534
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2013,12/01/2012,9.1,2013.0,0.021426889569107606
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Summer 2009,06/01/2009,11.5,2009.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Winter 2014-15,12/01/2014,9.6,2014.0,0.022604191193783846
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2009,12/01/2008,11.0,2009.0,0.025900635742877327
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Summer 2014,06/01/2014,9.5,2014.0,0.0223687308688486
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2019,06/01/2019,7.2,2019.0,0.016953143395337888
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2015,06/01/2015,8.8,2015.0,0.020720508594301863
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2013,06/01/2013,9.8,2013.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2016,12/31/2015,6.5,2016.0,0.015304921120791147
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,Winter 2020-21,12/01/2020,6.6,2020.0,0.015540381445726394
Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2020-21,12/01/2020,6.5,2020.0,0.015304921120791147
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Summer 2022,06/01/2022,7.0,2022.0,0.01648222274546739
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,Summer 2015,06/01/2015,10.3,2015.0,0.02425241346833059
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2018,01/01/2018,7.3,2018.0,0.017188603720273133
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Summer 2019,06/01/2019,7.9,2019.0,0.018601365669884625
Ozone (O3),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2011,06/01/2011,29.9,2011.0,0.07040263715563927
Ozone (O3),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2010,06/01/2010,31.3,2010.0,0.07369908170473276
Ozone (O3),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2016,06/01/2016,32.5,2016.0,0.07652460560395574
Ozone (O3),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2016,06/01/2016,28.2,2016.0,0.06639981163174005
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205.0,Sunset Park,2015-2017,01/01/2015,18.6,2015.0,0.043795620437956206
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205.0,Sunset Park,2005-2007,01/01/2005,47.2,2005.0,0.11113727336943725
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2017-2019,01/01/2017,9.0,2017.0,0.021191429244172357
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),Winter 2014-15,12/01/2014,10.4,2014.0,0.024487873793265835
Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2010,12/01/2009,10.5,2010.0,0.024723334118201084
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Summer 2015,06/01/2015,11.4,2015.0,0.026842477042618322
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Summer 2019,06/01/2019,10.4,2019.0,0.024487873793265835
Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2010,12/01/2009,13.1,2010.0,0.030845302566517543
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2019,06/01/2019,7.4,2019.0,0.017424064045208385
